Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Gene Symbol,GenBank Accession,Chromosome,Start Coord,End Coord,Strand,Locus Type,Is Pseudogene,Is Obsolete,Is Partial Gene,Transmembrane Helices,Signal Peptides,Scaffold External Accession,Scaffold GC %,COG,Pfam,Tigrfam,Enzyme,KO,IMG Term
638211444,YIL105C,"Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; subunit of and phosphorylated by the TORC2 complex",638208609,Saccharomyces cerevisiae S288C,1,SLM1,NP_012161,chromosome IX,167578,169638,-,CDS,No,No,,,,NC_001141,0.39,,pfam00169===PH,,,,
638211443,YIL106W,Component of the mitotic exit network; associates with and is required for the activation and Cdc15p-dependent phosphorylation of the Dbf2p kinase; required for cytokinesis and cell separation; component of the CCR4 transcriptional complex,638208609,Saccharomyces cerevisiae S288C,1,MOB1,NP_012160,chromosome IX,166412,167441,+,CDS,No,No,,,,NC_001141,0.39,,pfam03637===Mob1_phocein,,,"KO:K06685===MOB1, Mats===MOB kinase activator 1",
638211442,YIL107C,6-phosphofructo-2-kinase (EC 2.7.1.105),638208609,Saccharomyces cerevisiae S288C,1,PFK26,NP_012159,chromosome IX,163275,165758,-,CDS,No,No,,,,NC_001141,0.39,COG0406===Broad specificity phosphatase PhoE,pfam01591===6PF2K<<>>pfam00300===His_Phos_1,,EC:2.7.1.105===6-phosphofructo-2-kinase.,"KO:K00900===E2.7.1.105, PFK===6-phosphofructo-2-kinase [EC:2.7.1.105]",1697===6-phosphofructo-2-kinase (EC 2.7.1.105)
638211441,YIL108W,Putative metalloprotease,638208609,Saccharomyces cerevisiae S288C,1,YIL108W,NP_012158,chromosome IX,160884,162974,+,CDS,No,No,,,,NC_001141,0.39,,pfam12044===Metallopep,,,,
638211440,YIL109C,"Component of the Sec23p-Sec24p heterodimeric complex of the COPII vesicle coat; involved in ER to Golgi transport, cargo selection and autophagy; required for the binding of the Sec13 complex to ER membranes; homologous to Lst1p and Lss1p",638208609,Saccharomyces cerevisiae S288C,1,SEC24,NP_012157,chromosome IX,157382,160162,-,CDS,No,No,,,,NC_001141,0.39,,pfam04811===Sec23_trunk<<>>pfam00626===Gelsolin<<>>pfam04815===Sec23_helical<<>>pfam04810===zf-Sec23_Sec24<<>>pfam08033===Sec23_BS,,,KO:K14007===SEC24===protein transport protein SEC24,
638211439,YIL110W,"Putative S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; deletion mutant exhibits a weak vacuolar protein sorting defect, enhanced resistance to caspofungin, and is synthetically lethal with MEN mutants",638208609,Saccharomyces cerevisiae S288C,1,MNI1,NP_012156,chromosome IX,156042,157175,+,CDS,No,No,,,,NC_001141,0.39,,,,EC:2.1.1.85===Protein-histidine N-methyltransferase.,KO:K18803===HPM1===protein-histidine N-methyltransferase [EC:2.1.1.85],
638211438,YIL111W,"Subunit Vb of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; predominantly expressed during anaerobic growth while its isoform Va (Cox5Ap) is expressed during aerobic growth",638208609,Saccharomyces cerevisiae S288C,1,COX5B,NP_012155,chromosome IX,155219,155762,+,CDS,No,No,,1,,NC_001141,0.39,,pfam02936===COX4,,,KO:K02263===COX4===cytochrome c oxidase subunit 4,
638211437,YIL112W,"Subunit of the Set3 complex, which is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate",638208609,Saccharomyces cerevisiae S288C,1,HOS4,NP_012154,chromosome IX,151592,154843,+,CDS,No,No,,,,NC_001141,0.39,COG0666===Ankyrin repeat,pfam13857===Ank_5<<>>pfam12796===Ank_2,,,KO:K06867===K06867===uncharacterized protein,
638211436,YIL113W,"Stress-inducible dual-specificity MAP kinase phosphatase, negatively regulates Slt2p MAP kinase by direct dephosphorylation, diffuse localization under normal conditions shifts to punctate localization after heat shock",638208609,Saccharomyces cerevisiae S288C,1,SDP1,NP_012153,chromosome IX,150556,151185,+,CDS,No,No,,,,NC_001141,0.39,COG2453===Protein-tyrosine phosphatase,pfam00782===DSPc,,EC:3.1.3.48===Protein-tyrosine-phosphatase.,KO:K11240===MSG5===tyrosine-protein phosphatase [EC:3.1.3.48]<<>>KO:K01104===E3.1.3.48===protein-tyrosine phosphatase [EC:3.1.3.48],
638211435,YIL114C,"Putative mitochondrial porin (voltage-dependent anion channel), related to Por1p but not required for mitochondrial membrane permeability or mitochondrial osmotic stability",638208609,Saccharomyces cerevisiae S288C,1,POR2,NP_012152,chromosome IX,149140,149985,-,CDS,No,No,,,,NC_001141,0.39,,pfam01459===Porin_3,,,KO:K15040===VDAC2===voltage-dependent anion channel protein 2,
638211434,YIL115C,"Subunit of the nuclear pore complex that is found exclusively on the cytoplasmic side, forms a subcomplex with Nup82p and Nsp1p, required for mRNA export",638208609,Saccharomyces cerevisiae S288C,1,NUP159,NP_012151,chromosome IX,144324,148706,-,CDS,No,No,,,,NC_001141,0.39,COG5651===PPE-repeat protein,pfam16755===NUP214,,,KO:K18715===NUP159===nucleoporin NUP159,
638211433,YIL116W,histidinol phosphate aminotransferase apoenzyme (EC 2.6.1.9),638208609,Saccharomyces cerevisiae S288C,1,HIS5,NP_012150,chromosome IX,142925,144082,+,CDS,No,No,,,,NC_001141,0.39,COG0079===Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase,pfam00155===Aminotran_1_2,TIGR01141===histidinol-phosphate aminotransferase,EC:2.6.1.9===Histidinol-phosphate transaminase.,KO:K00817===hisC===histidinol-phosphate aminotransferase [EC:2.6.1.9],420===histidinol phosphate aminotransferase apoenzyme (EC 2.6.1.9)
638211432,YIL117C,"Pheromone-regulated protein, predicted to have 1 transmembrane segment; induced during cell integrity signaling",638208609,Saccharomyces cerevisiae S288C,1,PRM5,NP_012149,chromosome IX,140610,141566,-,CDS,No,No,,1,,NC_001141,0.39,,,,,,
638211431,YIL118W,Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p,638208609,Saccharomyces cerevisiae S288C,1,RHO3,NP_012148,chromosome IX,139749,140444,+,CDS,No,No,,,,NC_001141,0.39,COG1100===GTPase SAR1 family domain,pfam00071===Ras,TIGR00231===small GTP-binding protein domain,,"KO:K07975===K07975===Rho family, other",
638211430,YIL119C,Putative transcriptional regulator; overexpression suppresses the heat shock sensitivity of wild-type RAS2 overexpression and also suppresses the cell lysis defect of an mpk1 mutation,638208609,Saccharomyces cerevisiae S288C,1,RPI1,NP_012147,chromosome IX,136651,137874,-,CDS,No,No,,,,NC_001141,0.39,,,,,,
638211429,YIL120W,"Multidrug transporter required for resistance to quinidine, ketoconazole, fluconazole, and barban; member of the major facilitator superfamily of transporters conferring multiple drug resistance (MFS-MDR)",638208609,Saccharomyces cerevisiae S288C,1,QDR1,NP_012146,chromosome IX,134414,136105,+,CDS,No,No,,11,,NC_001141,0.39,,pfam07690===MFS_1,,,,
638211428,YIL121W,"Multidrug transporter required for resistance to quinidine, barban, cisplatin, and bleomycin; member of the major facilitator superfamily of transporters conferring multiple drug resistance (MFS-MDR)",638208609,Saccharomyces cerevisiae S288C,1,QDR2,NP_012145,chromosome IX,132241,133869,+,CDS,No,No,,12,,NC_001141,0.39,,pfam07690===MFS_1,,,,
638211427,YIL122W,Putative transcriptional activator that promotes recovery from pheromone induced arrest; inhibits both alpha-factor induced G1 arrest and repression of CLN1 and CLN2 via SCB/MCB promoter elements; potential Cdc28p substrate; SBF regulated,638208609,Saccharomyces cerevisiae S288C,1,POG1,NP_012144,chromosome IX,130607,131662,+,CDS,No,No,,,,NC_001141,0.39,,,,,,
638211426,YIL123W,"Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p) that may participate in DNA replication, promoter contains SCB regulation box at -300 bp indicating that expression may be cell cycle-regulated",638208609,Saccharomyces cerevisiae S288C,1,SIM1,NP_012143,chromosome IX,128151,129578,+,CDS,No,No,,,1,NC_001141,0.39,,pfam03856===SUN,,"EC:3.2.1.-===Hydrolases. Glycosylases. Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.",KO:K01238===SUN===SUN family beta-glucosidase [EC:3.2.1.-],
638211425,YIL124W,"NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase found in lipid particles, ER, and mitochondrial outer membrane; involved in phosphatidic acid biosynthesis; required for spore germination; capable of metabolizing steroid hormones",638208609,Saccharomyces cerevisiae S288C,1,AYR1,NP_012142,chromosome IX,126204,127097,+,CDS,No,No,,,,NC_001141,0.39,COG4221===NADP-dependent 3-hydroxy acid dehydrogenase YdfG,pfam00106===adh_short,,EC:1.1.1.101===Acylglycerone-phosphate reductase.,KO:K06123===AYR1===1-acylglycerone phosphate reductase [EC:1.1.1.101],
638211424,YIL125W,2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2),638208609,Saccharomyces cerevisiae S288C,1,KGD1,NP_012141,chromosome IX,122689,125733,+,CDS,No,No,,,,NC_001141,0.39,"COG0567===2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, and related enzymes",pfam16870===OxoGdeHyase_C<<>>pfam02779===Transket_pyr<<>>pfam00676===E1_dh<<>>pfam16078===2-oxogl_dehyd_N,"TIGR00239===2-oxoglutarate dehydrogenase, E1 component",EC:1.2.4.2===Oxoglutarate dehydrogenase (succinyl-transferring).,"KO:K00164===OGDH, sucA===2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]",1461===2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)
638211423,YIL126W,ATPase component of the ATP-dependent RSC chromatin remodeling complex required for kinetochore function in chromosome segregation; required for expression of early meiotic genes; essential helicase-related protein homologous to Snf2p,638208609,Saccharomyces cerevisiae S288C,1,STH1,NP_012140,chromosome IX,117992,122071,+,CDS,No,No,,,,NC_001141,0.39,"COG0553===Superfamily II DNA or RNA helicase, SNF2 family",pfam00439===Bromodomain<<>>pfam00271===Helicase_C<<>>pfam07529===HSA<<>>pfam00176===SNF2_N<<>>pfam14619===SnAC,,EC:3.6.4.-===Hydrolases. Acting on acid anhydrides. Acting on ATP; involved in cellular and subcellular movement.,KO:K11786===STH1_SNF2===ATP-dependent helicase STH1/SNF2 [EC:3.6.4.-],
638211422,YIL127C,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus,638208609,Saccharomyces cerevisiae S288C,1,RRT14,NP_012139,chromosome IX,117024,117644,-,CDS,No,No,,,,NC_001141,0.39,,pfam17075===RRT14,,,,
638211421,YIL128W,"DNA repair and TFIIH regulator, required for both nucleotide excision repair (NER) and RNA polymerase II (RNAP II) transcription; involved in telomere maintenance",638208609,Saccharomyces cerevisiae S288C,1,MET18,NP_012138,chromosome IX,113806,116904,+,CDS,No,No,,,,NC_001141,0.39,,pfam12460===MMS19_C<<>>pfam14500===MMS19_N,,,"KO:K15075===MET18, MMS19===DNA repair/transcription protein MET18/MMS19",
638211420,YIL129C,"Protein involved in cell morphogenesis and proliferation, associated with protein kinase Cbk1p; mutants activate OCH1 transcription",638208609,Saccharomyces cerevisiae S288C,1,TAO3,NP_012137,chromosome IX,106107,113237,-,CDS,No,No,,,,NC_001141,0.39,,pfam14222===MOR2-PAG1_N<<>>pfam14225===MOR2-PAG1_C<<>>pfam14228===MOR2-PAG1_mid,,,,
638211419,YIL130W,"Proposed transcriptional activator, member of the Gal4p family of zinc cluster proteins",638208609,Saccharomyces cerevisiae S288C,1,ASG1,NP_012136,chromosome IX,102782,105676,+,CDS,No,No,,,,NC_001141,0.39,,pfam00172===Zn_clus<<>>pfam04082===Fungal_trans,,,,
638211418,YIL131C,Transcription factor of the forkhead family that regulates the cell cycle and pseudohyphal growth; also involved in chromatin silencing at HML and HMR,638208609,Saccharomyces cerevisiae S288C,1,FKH1,NP_012135,chromosome IX,100781,102235,-,CDS,No,No,,,,NC_001141,0.39,,pfam00250===Forkhead<<>>pfam00498===FHA,,,,
638211417,YIL132C,Protein required for accurate chromosome segregation during meiosis,638208609,Saccharomyces cerevisiae S288C,1,CSM2,NP_012134,chromosome IX,99860,100501,-,CDS,No,No,,,,NC_001141,0.39,,pfam16834===CSM2,,,,
638211416,YIL133C,LSU ribosomal protein L13P,638208609,Saccharomyces cerevisiae S288C,1,RPL16A,NP_012133,chromosome IX,98527,99416,-,CDS,No,No,,,,NC_001141,0.39,COG0102===Ribosomal protein L13,pfam00572===Ribosomal_L13,"TIGR01077===ribosomal protein uL13, archaeal/eukaryotic form",,"KO:K02872===RP-L13Ae, RPL13A===large subunit ribosomal protein L13Ae",230===LSU ribosomal protein L13P
638211415,YIL134W,"Protein required for transport of flavin adenine dinucleotide (FAD), a synthesis product of riboflavin, across the mitochondrial membrane",638208609,Saccharomyces cerevisiae S288C,1,FLX1,NP_012132,chromosome IX,97395,98330,+,CDS,No,No,,3,,NC_001141,0.39,,pfam00153===Mito_carr,,,"KO:K15115===SLC25A32, MFT===solute carrier family 25 (mitochondrial folate transporter), member 32",
638211412,YIL135C,"Cytoplasmic protein of unknown function; identified as a high-copy suppressor of the synthetic lethality of a sis2 sit4 double mutant, suggesting a role in G1/S phase progression; similar to Mlf3p",638208609,Saccharomyces cerevisiae S288C,1,VHS2,NP_012131,chromosome IX,95065,96375,-,CDS,No,No,,,,NC_001141,0.39,,,,,,
638211411,YIL136W,"Protein of unknown function, major constituent of the mitochondrial outer membrane; located on the outer (cytosolic) face of the outer membrane",638208609,Saccharomyces cerevisiae S288C,1,OM45,NP_012130,chromosome IX,93619,94800,+,CDS,No,No,,1,,NC_001141,0.39,,,,,,
638211410,YIL137C,Protein that associates with ribosomes; putative metalloprotease,638208609,Saccharomyces cerevisiae S288C,1,TMA108,NP_012129,chromosome IX,89948,92788,-,CDS,No,No,,,,NC_001141,0.39,COG0308===Aminopeptidase N,pfam11838===ERAP1_C<<>>pfam01433===Peptidase_M1,,,,
638211409,YIL138C,"Minor isoform of tropomyosin, binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; appears to have distinct and also overlapping functions with Tpm1p",638208609,Saccharomyces cerevisiae S288C,1,TPM2,NP_012128,chromosome IX,89230,89715,-,CDS,No,No,,,,NC_001141,0.39,,pfam12718===Tropomyosin_1,,,"KO:K17945===TPM1_2===tropomyosin, fungi type",
638211408,YIL139C,"Subunit of DNA polymerase zeta, which is involved in DNA repair; required for mutagenesis induced by DNA damage",638208609,Saccharomyces cerevisiae S288C,1,REV7,NP_012127,chromosome IX,87979,88716,-,CDS,No,No,,,,NC_001141,0.39,,pfam02301===HORMA,,EC:2.7.7.7===DNA-directed DNA polymerase.,"KO:K03508===POLZ2, rev7===DNA polymerase zeta [EC:2.7.7.7]",
638211407,YIL140W,"Integral plasma membrane protein required for axial budding in haploid cells, localizes to the incipient bud site and bud neck; glycosylated by Pmt4p; potential Cdc28p substrate",638208609,Saccharomyces cerevisiae S288C,1,AXL2,NP_012126,chromosome IX,85366,87837,+,CDS,No,No,,1,1,NC_001141,0.39,,pfam08693===SKG6<<>>pfam05345===He_PIG,,,KO:K18637===AXL2===axial budding pattern protein 2,
638211406,YIL142W,"Subunit beta of the cytosolic chaperonin Cct ring complex, related to Tcp1p, required for the assembly of actin and tubulins in vivo",638208609,Saccharomyces cerevisiae S288C,1,CCT2,NP_012124,chromosome IX,83302,84885,+,CDS,No,No,,,,NC_001141,0.39,COG0459===Chaperonin GroEL (HSP60 family),pfam00118===Cpn60_TCP1,"TIGR02341===T-complex protein 1, beta subunit",,KO:K09494===CCT2===T-complex protein 1 subunit beta,
638211405,YIL143C,"Component of the holoenzyme form of RNA polymerase transcription factor TFIIH, has DNA-dependent ATPase/helicase activity and is required, with Rad3p, for unwinding promoter DNA; involved in DNA repair; homolog of human ERCC3",638208609,Saccharomyces cerevisiae S288C,1,SSL2,NP_012123,chromosome IX,80510,83041,-,CDS,No,No,,,,NC_001141,0.39,COG1061===Superfamily II DNA or RNA helicase,pfam04851===ResIII<<>>pfam13625===Helicase_C_3<<>>pfam16203===ERCC3_RAD25_C,TIGR00603===DNA repair helicase rad25,EC:3.6.4.12===DNA helicase.,"KO:K10843===ERCC3, XPB===DNA excision repair protein ERCC-3 [EC:3.6.4.12]",
638211404,YIL144W,"Component of the evolutionarily conserved kinetochore-associated Ndc80 complex (Ndc80p-Nuf2p-Spc24p-Spc25p); conserved coiled-coil protein involved in chromosome segregation, spindle checkpoint activity, kinetochore assembly and clustering",638208609,Saccharomyces cerevisiae S288C,1,TID3,NP_012122,chromosome IX,78074,80149,+,CDS,No,No,,,,NC_001141,0.39,"COG5185===Protein involved in chromosome segregation, interacts with SMC proteins",pfam03801===Ndc80_HEC,,,"KO:K11547===NDC80, HEC1, TID3===kinetochore protein NDC80",
638211403,YIL145C,pantothenate synthetase (EC 6.3.2.1),638208609,Saccharomyces cerevisiae S288C,1,PAN6,NP_012121,chromosome IX,76354,77283,-,CDS,No,No,,,,NC_001141,0.39,COG0414===Panthothenate synthetase,pfam02569===Pantoate_ligase,TIGR00018===pantoate--beta-alanine ligase,EC:6.3.2.1===Pantoate--beta-alanine ligase (AMP-forming).,KO:K01918===panC===pantoate--beta-alanine ligase [EC:6.3.2.1],3320===pantothenate synthetase (EC 6.3.2.1)
638211402,YIL146C,Non-essential protein of unknown function,638208609,Saccharomyces cerevisiae S288C,1,ECM37,NP_012120,chromosome IX,74184,75773,-,CDS,No,No,,1,,NC_001141,0.39,,,,,KO:K17984===ATG32===autophagy-related protein 32,
638211401,YIL147C,"Histidine kinase osmosensor that regulates a MAP kinase cascade; transmembrane protein with an intracellular kinase domain that signals to Ypd1p and Ssk1p, thereby forming a phosphorelay system similar to bacterial two-component regulators",638208609,Saccharomyces cerevisiae S288C,1,SLN1,NP_012119,chromosome IX,69791,73453,-,CDS,No,No,,2,,NC_001141,0.39,,pfam00512===HisKA<<>>pfam02518===HATPase_c<<>>pfam00072===Response_reg,,EC:2.7.13.3===Histidine kinase.,"KO:K11231===SLN1===osomolarity two-component system, sensor histidine kinase SLN1 [EC:2.7.13.3]",
638211400,YIL148W,ubiquitin/LSU ribosomal protein L40E,638208609,Saccharomyces cerevisiae S288C,1,RPL40A,NP_012118,chromosome IX,68708,69528,+,CDS,No,No,,,,NC_001141,0.39,COG1552===Ribosomal protein L40E,pfam00240===ubiquitin<<>>pfam01020===Ribosomal_L40e,,,"KO:K02927===RP-L40e, RPL40===large subunit ribosomal protein L40e",2091===ubiquitin<<>>273===LSU ribosomal protein L40E
638211399,YIL149C,"Myosin-like protein associated with the nuclear envelope, connects the nuclear pore complex with the nuclear interior; involved in the Tel1p pathway that controls telomere length",638208609,Saccharomyces cerevisiae S288C,1,MLP2,NP_012117,chromosome IX,63028,68067,-,CDS,No,No,,,,NC_001141,0.39,COG1196===Chromosome segregation ATPase,pfam15619===Lebercilin,,,"KO:K09291===TPR, MLP1, MLP2===nucleoprotein TPR",
638211398,YIL150C,"Essential, chromatin-associated protein involved in the initiation of DNA replication; required for the association of the MCM2-7 complex with replication origins",638208609,Saccharomyces cerevisiae S288C,1,MCM10,NP_012116,chromosome IX,61013,62728,-,CDS,No,No,,,,NC_001141,0.39,,pfam09329===zf-primase,,,KO:K10736===MCM10===minichromosome maintenance protein 10,
638211397,YIL151C,"Putative protein of unknown function, predicted to contain a PINc (PilT N terminus) domain",638208609,Saccharomyces cerevisiae S288C,1,ESL1,NP_012115,chromosome IX,57338,60694,-,CDS,No,No,,,,NC_001141,0.39,,pfam13638===PIN_4,,,,
