Gene Name,ORF,SD Localization,SD Intensity (Median),SD STD,N' NOP1pr-GFP in SD Localization,N' NOP1pr-GFP in SD Intensity,N' TEF2pr-mCherry in SD Localization,N' TEF2pr-mCherry in SD Intensity,N' NATIVEpr-GFP in SD Localization,N' NATIVEpr-GFP in SD Intensity,N' TEF2pr-VC and Cyto-VN in SD Localization,N' TEF2pr-VC and Cyto-VN in SD Intensity,DTT Localization,DTT Intensity (Median),DTT Fold Change,Significance of DTT Intensity (Median) Change,DTT STD,H2O2 Localization,H2O2 Intensity (Median),H2O2 Fold Change,Significance of H2O2 Intensity (Median) Change,H2O2 STD,Starvation Localization,Starvation Intensity (Median),Starvation Fold Change,Significance of Starvation Intensity (Median) Change,Starvation STD,Pup2 DAmP Localization,MA3 Localization,MA3 Intensity (Median),MA3 Fold Change,Significance of MA3 Intensity (Median) Change,MA3 STD,Description
"STB1","YNL309W","below threshold","14.93","4.00711","nucleus","62.4816","nucleus","30.4318","nucleus","31.2862","nucleus","35.3357","cytosol","16.44","1.1","0","6.12","cytosol","14.96","1","0","3.15","cytosol","15.6","1.04","0","","below threshold","below threshold","15.7307","1.05331","0","2.48489","Protein with a role in regulation of MBF-specific transcription at Start, phosphorylated by Cln-Cdc28p kinases in vitro; unphosphorylated form binds Swi6p and binding is required for Stb1p function; expression is cell-cycle regulated"
"HAL9","YOL089C","nucleus","22.23","4.8383","punctate,nucleus","68.4239","nucleus","62.3851","punctate,nucleus","29.873","#N/A","0","nucleus","21.93","0.98","0","8.42","nucleus","25.52","1.14","0","4.67","nucleus","21.35","0.96","0","","nucleus","nucleus","22.6502","1.0185","0","3.91275","Putative transcription factor containing a zinc finger; overexpression increases salt tolerance through increased expression of the ENA1 (Na+/Li+ extrusion pump) gene while gene disruption decreases both salt tolerance and ENA1 expression"
"TFB1","YDR311W","","","","nucleus","58.2439","nucleus","0","nucleus","33.0421","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"TOA1","YOR194C","below threshold","15.78","4.65963","nucleus","91.5513","nucleus,nucleolus","38.3793","nucleus","35.8675","nucleus","32.3675","cytosol","16.57","1.04","0","5.42","cytosol","16.29","1.03","0","2.88","cytosol","19.59","1.24","0","","below threshold","below threshold","16.0578","1.01713","0","2.71551","TFIIA large subunit; involved in transcriptional activation, acts as antirepressor or as coactivator; homologous to largest and second largest subunits of human and Drosophila TFIIA"
"HAT2","YEL056W","","","","nucleus","85.9001","nucleus","0","nucleus","40.3524","#N/A","0","","","","","","","","","","","","","","","","","","","","","",""
"RAD28","YDR030C","below threshold","16.25","4.11515","nucleus","33.88","below threshold","6.15803","below threshold","21.8804","#N/A","","cytosol","18.27","1.12","0","7.21","cytosol","15.27","0.93","0","3.34","cytosol","14.2","0.87","0","","below threshold","below threshold","18.7211","1.15097","0","3.19971","Protein involved in DNA repair, related to the human CSA protein that is involved in transcription-coupled repair nucleotide excision repair"
"YPL135C-A","YPL135C-A","","","","cytosol,nucleus","33.1579","below threshold","5.64536","below threshold","16.7152","#N/A","23.9003","","","","","","","","","","","","","","","","","","","","","",""
"PLC1","YPL268W","below threshold","14.25","","cytosol,nucleus","46.0414","nucleus","30.423","below threshold","19.345","cytosol","30.7296","cytosol","16.2","1.13","0","","cytosol","15.2","1.06","0","","cytosol","16.69","1.17","0","","","","","","","","Phospholipase C, hydrolyzes phosphatidylinositol 4,5-biphosphate (PIP2) to generate the signaling molecules inositol 1,4,5-triphosphate (IP3) and 1,2-diacylglycerol (DAG); involved in regulating many cellular processes"
"REG2","YBR050C","below threshold","17.07","3.47826","nucleus","56.0129","nucleus","8.05318","below threshold","18.5297","below threshold","22.6778","cytosol","17.1","1","0","6","cytosol","17.73","1.03","0","3.05","cytosol","16.3","0.95","0","","below threshold","below threshold","17.166","1.00492","0","2.5141","Regulatory subunit of the Glc7p type-1 protein phosphatase; involved with Reg1p, Glc7p, and Snf1p in regulation of glucose-repressible genes, also involved in glucose-induced proteolysis of maltose permease"
"BUD23","YCR047C","ambiguous","25.56","6.26671","nucleus","97.9015","nucleus","39.8345","nucleus","51.6474","nucleus","31.0305","ambiguous","21.12","0.82","0","7.91","ambiguous","22.38","0.87","0","4.92","ambiguous","22.37","0.87","0","","ambiguous","ambiguous","22.7392","0.889411","0","3.94705","Methyltransferase, methylates residue G1575 of 18S rRNA; required for rRNA processing and nuclear export of 40S ribosomal subunits independently of methylation activity; diploid mutant displays random budding pattern"
"ADA2","YDR448W","below threshold","15.63","3.04563","punctate,nucleus","46.7569","punctate,nucleus","25.7813","nucleus","31.2667","below threshold","26.1723","cytosol","15.25","0.97","0","5.39","cytosol","16.56","1.05","0","2.68","cytosol","16.21","1.03","0","","below threshold","below threshold","16.6736","1.06598","0","2.68881","Transcription coactivator, component of the ADA and SAGA transcriptional adaptor/HAT (histone acetyltransferase) complexes"
"RIX1","YHR197W","nucleus","70.67","23.0437","nucleus","66.3511","nucleus","33.8419","nucleus","58.244","nucleus","26.9872","punctate, nucleus","","","0","","nucleus","53.3","0.75","0","10.38","nucleus","23.67","0.33","-1","","nucleus","nucleus","69.3394","0.98098","0","13.608","Essential component of the Rix1 complex (Rix1p, Ipi1p, Ipi3p) that is required for processing of ITS2 sequences from 35S pre-rRNA; Rix1 complex associates with Mdn1p in pre-60S ribosomal particles"
"RKM1","YPL208W","","","","nucleus","89.0274","nucleus","130.863","nucleus","25.7628","cytosol,nucleus","31.6834","","","","","","","","","","","","","","","","","","","","","",""
"MBP1","YDL056W","below threshold","16.04","3.78507","nucleus","36.9761","nucleus","13.2932","nucleus","24.2104","nucleus","26.9017","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Transcription factor involved in regulation of cell cycle progression from G1 to S phase, forms a complex with Swi6p that binds to MluI cell cycle box regulatory element in promoters of DNA synthesis genes"
"SPS1","YDR523C","below threshold","16.35","3.75797","nucleus","129.128","nucleus","78.1753","below threshold","18.5606","nucleus","36.0524","cytosol","18.69","1.14","0","6.1","cytosol","16.9","1.03","0","3.36","cytosol","16.61","1.01","0","","below threshold","below threshold","17.2451","1.0542","0","3.10363","Putative protein serine/threonine kinase expressed at the end of meiosis and localized to the prospore membrane, required for correct localization of enzymes involved in spore wall synthesis"
"CMR3","YPR013C","below threshold","15.42","4.02654","nucleus","66.1109","missing","3.94957","below threshold","18.7824","#N/A","23.1047","cytosol","15.52","1","0","5.68","cytosol","18.13","1.17","0","4.04","cytosol","19.45","1.26","0","","below threshold","below threshold","16.7787","1.08759","0","2.72381","Putative zinc finger protein; YPR013C is not an essential gene"
"RAD2","YGR258C","below threshold","17.77","4.10523","nucleus","45.0414","nucleus","0","below threshold","20.7908","#N/A","23.7801","technical problem","","","0","","cytosol","19.52","1.09","0","3.47","cytosol","18.61","1.04","0","","below threshold","below threshold","20.3645","1.14582","0","3.38386","Single-stranded DNA endonuclease, cleaves single-stranded DNA during nucleotide excision repair to excise damaged DNA; subunit of Nucleotide Excision Repair Factor 3 (NEF3); homolog of human XPG protein"
"CMR1","YDL156W","below threshold","16.48","3.45657","nucleus","56.4265","nucleus","57.5761","nucleus","23.9939","nucleus","33.8429","cytosol","18.43","1.11","0","5.25","cytosol","16.54","1","0","5.18","cytosol","17.48","1.06","0","","below threshold","below threshold","16.8821","1.02403","0","2.12323","Putative protein of unknown function; protein sequence contains three WD domains (WD-40 repeat); green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus"
"RAD5","YLR032W","nucleus","22.05","5.62326","nucleus","51.9767","nucleus","53.3375","nucleus","24.7951","#N/A","","nucleus","16.14","0.73","-1","5.86","nucleus","22.53","1.02","0","3.91","nucleus","17.9","0.81","-1","","nucleus","nucleus","19.932","0.903679","0","3.46413","DNA helicase proposed to promote replication fork regression during postreplication repair by template switching; RING finger containing ubiquitin ligase; stimulates the synthesis of free and PCNA-bound polyubiquitin chains by Ubc13p-Mms2p"
"AIM4","YBR194W","nucleus","21.27","4.18396","nucleus","60.825","nucleus","0","nucleus","27.3334","#N/A","27.5237","nucleus","19.65","0.92","0","6.19","nucleus","17.27","0.81","-1","2.62","nucleus","19.36","0.9","0","","nucleus","nucleus","18.6482","0.876195","0","2.60695","Protein proposed to be associated with the nuclear pore complex; null mutant is viable, displays elevated frequency of mitochondrial genome loss and is sensitive to freeze-thaw stress"
"YER187W","YER187W","below threshold","17.05","","cytosol,nucleus","179.951","nucleus","146.169","below threshold","18.6406","cytosol,punctate","34.2925","cytosol","16.05","0.94","0","","cytosol","15.76","0.92","0","","cytosol","16.43","0.96","0","","","","","","","","Putative protein of unknown function; induced in respiratory-deficient cells"
"YDL129W","YDL129W","nucleus","19.02","","nucleus","46.674","nucleus","14.6466","punctate,nucleus","23.4337","#N/A","0","nucleus","18.55","0.97","0","","nucleus","20.83","1.09","0","","nucleus","17.58","0.92","0","","","","","","","","Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; YDL129W is not an essential gene"
"RAD34","YDR314C","","","","nucleus","35.8813","nucleus","9.16738","below threshold","17.6796","below threshold","24.8236","","","","","","","","","","","","","","","","","","","","","",""
"IES4","YOR189W","nucleus","37.75","8.95338","cytosol,nucleus","139.726","cytosol","175.429","nucleus","48.2668","#N/A","0","nucleus","44.83","1.18","0","12.05","nucleus","46.8","1.23","0","9.35","nucleus","46.88","1.24","0","","nucleus","nucleus","31.1824","0.825792","0","5.11603","Component of the INO80 chromatiin remodeling complex and target of the Mec1p/Tel1p DNA damage signaling pathway; proposed to link chromatin remodeling to replication checkpoint responses"
"PML1","YLR016C","nucleus","22.04","5.02172","nucleus","74.7683","nucleus","136.494","nucleus","25.0562","nucleus","44.4569","nucleus","23.23","1.05","0","7.64","nucleus","17.69","0.8","-1","3.1","nucleus","20.89","0.94","0","","nucleus","nucleus","23.1375","1.04889","0","3.29683","Subunit of the RES complex, which is required for nuclear retention of unspliced pre-mRNAs; acts in the same pathway as Pml39p and Mlp1p"
"YLR108C","YLR108C","below threshold","16.18","4.29156","nucleus","32.0867","nucleus","0","nucleus","22.0521","#N/A","0","cytosol","","","0","","cytosol","","","0","","cytosol","","","","","below threshold","below threshold","","","0","","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YLR108C is not an esssential gene"
"ECM11","YDR446W","","","","cytosol,nucleus","60.48","below threshold","10.5517","cytosol","24.0775","below threshold","24.1377","","","","","","","","","","","","","","","","","","","","","",""
"NGG1","YDR176W","nucleus","29.59","","nucleus","39.4042","nucleus","12.553","nucleus","27.2187","below threshold","25.3774","nucleus","30.34","1.02","0","","nucleus","31.68","1.07","0","","nucleus","24.91","0.84","0","","","","","","","","Transcriptional regulator involved in glucose repression of Gal4p-regulated genes; component of transcriptional adaptor and histone acetyltransferase complexes, the ADA complex, the SAGA complex, and the SLIK complex"
"YAP6","YDR259C","below threshold","16.86","4.84774","nucleus","54.6114","nucleus","47.567","below threshold","16.8334","#N/A","0","cytosol","15.45","0.91","0","5.31","cytosol","18.91","1.12","0","3.65","cytosol","28.86","1.71","0","","below threshold","below threshold","17.4758","1.03572","0","4.38509","Putative basic leucine zipper (bZIP) transcription factor; overexpression increases sodium and lithium tolerance; computational analysis suggests a role in regulation of expression of genes involved in carbohydrate metabolism"
"SPO16","YHR153C","below threshold","15.16","3.52231","punctate,nucleus","46.7966","punctate,nucleus","11.9092","below threshold","16.6894","below threshold","23.3778","cytosol","15.46","1.01","0","5.56","cytosol","16.77","1.1","0","3.83","cytosol","20","1.31","0","","below threshold","below threshold","15.5287","1.02403","0","2.34162","Meiosis-specific protein involved in synaptonemal complex assembly; implicated in regulation of crossover formation; required for sporulation"
"TAF10","YDR167W","below threshold","15.3","3.77164","nucleus","100.3","nucleus","70.6061","nucleus","57.1515","nucleus","32.6467","cytosol","17.12","1.11","0","6.63","cytosol","12.61","0.82","0","2.35","cytosol","19.66","1.28","0","","below threshold","below threshold","15.3466","1.00208","0","1.88077","Subunit (145 kDa) of TFIID and SAGA complexes, involved in RNA polymerase II transcription initiation and in chromatin modification"
"ETT1","YOR051C","","","","nucleus","169.729","nucleus","224.629","nucleus","77.6327","nucleus","33.5149","","","","","","","","","","","","","","","","","","","","","","Nuclear protein that inhibits replication of Brome mosaic virus in S. cerevisiae, which is a model system for studying replication of positive-strand RNA viruses in their natural hosts"
"YRM1","YOR172W","below threshold","16.68","4.70997","nucleus","35.701","nucleus","0","below threshold","18.6971","#N/A","25.1398","cytosol","14.84","0.88","0","7.13","cytosol","17.42","1.04","0","3.04","cytosol","","","","","below threshold","below threshold","18.7553","1.12377","0","8.76323","Zn2-Cys6 zinc-finger transcription factor that activates genes involved in multidrug resistance; paralog of Yrr1p, acting on an overlapping set of target genes"
"SIR3","YLR442C","nuclear periphery","20.09","4.79189","nucleus,nucleolus","65.4641","nucleus","55.2798","punctate,nuclear periphery","28.11","#N/A","","nuclear periphery","22.59","1.12","0","7.44","nuclear periphery","20.93","1.04","0","3.92","nuclear periphery","22.1","1.09","0","","nuclear periphery","nuclear periphery","21.8639","1.0877","0","3.38105","Silencing protein that interacts with Sir2p and Sir4p, and histone H3 and H4 tails, to establish a transcriptionally silent chromatin state; required for spreading of silenced chromatin; recruited to chromatin through interaction with Rap1p"
"NTO1","YPR031W","nucleus","19.47","","nucleus","32.2429","nucleus","17.0023","nucleus","22.3148","nucleus","28.4283","nucleus","20.09","1.03","0","","nucleus","23.48","1.2","0","","nucleus","18.34","0.94","0","","","","","","","","Subunit of the NuA3 histone acetyltransferase complex that acetylates histone H3; contains PHD finger domain that interacts with methylated histone H3"
"RIF1","YBR275C","nuclear periphery","19.11","4.64728","punctate,nucleus","54.5861","nucleus","35.1824","punctate","24.3162","nucleus","31.7498","nuclear periphery","16.4","0.85","0","6.88","nuclear periphery","20.45","1.07","0","4.65","nuclear periphery","17.52","0.91","0","","nuclear periphery","nuclear periphery","17.0045","0.889744","0","2.4519","Protein that binds to the Rap1p C-terminus and acts synergistically with Rif2p to help control telomere length and establish telomeric silencing; deletion results in telomere elongation"
"ISY1","YJR050W","nucleus","23.15","4.87142","nucleus","39.5746","nucleus","0","nucleus","28.1957","#N/A","24.5057","nucleus","25.47","1.1","0","7.22","nucleus","19.95","0.86","0","4.07","nucleus","24.81","1.07","0","","nucleus","nucleus","20.2707","0.875261","0","3.06756","Member of NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of spliceosome containing U2, U5, and U6 snRNAs, interacts with Prp16p to modulate splicing fidelity; isy1 syf2 cells have defective spindles"
